Kod stacji,Nazwa stacji2,Rzeka/akwen,Status1,Stan aktualny,Czas pomiaru,Trend,Δ 1h,Δ 3h,Δ 6h,Δ 12h,Δ 06:00-06:00 UTC,Stan ostrzegawczy,Stan alarmowy,Zlewnia,Województwo,Powiat,Od/do progu ostrzegawczego,Od/do progu alarmowego,Od/do absolutnego minimum,Prognoza synoptyczna,Prognoza z modelu HD,Zjawiska lodowe,lat,lon
153220190,Rajgród,Jez. Rajgrodzkie (Lega) (2626),,182 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,225 cm,240 cm,Lega,podlaskie,grajewski,-43 cm,-58 cm,88 cm,-,-,-,53.7328,22.6997
153150050,Resko,Rega (42),,307 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,410 cm,430 cm,Rega,zachodniopomorskie,gryficki,-103 cm,-123 cm,62 cm,-,-,-,53.7728,15.3953
151140050,Ręczyn,Witka (1742),,192 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-2 cm,-2 cm,-12 cm,350 cm,380 cm,Nysa Łużycka,dolnośląskie,zgorzelecki,-158 cm,-188 cm,47 cm,-,-,-,51.0431,14.98
153190120,Rodzone,Drwęca (28),,155 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,1 cm,1 cm,-1 cm,280 cm,320 cm,Drwęca,warmińsko-mazurskie,iławski,-125 cm,-165 cm,94 cm,-,-,-,53.5222,19.6597
153180150,Rogóźno 2,Osa (296),,-,-,-,-,-,-,-,0 cm,230 cm,260 cm,Osa,kujawsko-pomorskie,grudziądzki,-,-,-,-,-,-,53.5167,18.9489
152219993,Różan,Narew (26),,100 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,0 cm,1 cm,400 cm,450 cm,Narew od Pisy do zb. Dębe,mazowieckie,makowski,-300 cm,-350 cm,-,-,-,-,52.8853,21.4061
150180110,Ruda Kozielska,Ruda (1156),,159 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-16 cm,1 cm,250 cm,310 cm,Odra od Olzy do Kłodnicy,śląskie,raciborski,-91 cm,-151 cm,53 cm,-,150 cm (wt, 2024-10-08 06:00 UTC)150 cm (śr, 2024-10-09 06:00 UTC)150 cm (cz, 2024-10-10 06:00 UTC),-,50.2047,18.4017
151230050,Ruda-Opalin,Uherka (2671434),,151 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,5 cm,10 cm,-,-,Bug od Huczwy do Krzny,lubelskie,chełmski,-,-,83 cm,-,-,-,51.2567,23.5847
149190160,Rudze,Wieprzówka (21348),,94 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-3 cm,-2 cm,-3 cm,220 cm,320 cm,Skawa,małopolskie,oświęcimski,-126 cm,-226 cm,26 cm,-,-,-,49.9617,19.4425
150180140,Rybnik,Nacyna (115654),,74 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,-2 cm,-,-,Odra od Olzy do Kłodnicy,śląskie,Rybnik,-,-,25 cm,-,-,-,50.1025,18.5331
150180280,Rybnik-Gotartowice,Ruda (1156),,295 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-2 cm,2 cm,-7 cm,-,-,Odra od Olzy do Kłodnicy,śląskie,Rybnik,-,-,46 cm,-,-,-,50.0856,18.6286
150180130,Rybnik-Stodoły,Ruda (1156),,94 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,-1 cm,0 cm,-33 cm,-,-,Odra od Olzy do Kłodnicy,śląskie,Rybnik,-,-,22 cm,-,-,-,50.1542,18.4831
149220160,Rybotycze,Wiar (224),,154 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-2 cm,-1 cm,270 cm,350 cm,Wiar,podkarpackie,przemyski,-116 cm,-196 cm,58 cm,-,-,-,49.6544,22.6383
153190060,Rypin,Rypienica (288),,-,-,-,-,-,-,-,-1 cm,-,-,Drwęca,kujawsko-pomorskie,rypiński,-,-,-,-,-,-,53.0678,19.4036
151160080,Rzeszotary,Czarna Woda (1386),,164 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,1 cm,-3 cm,-4 cm,200 cm,230 cm,Kaczawa,dolnośląskie,legnicki,-36 cm,-66 cm,97 cm,-,163 cm (wt, 2024-10-08 06:00 UTC)162 cm (śr, 2024-10-09 06:00 UTC)162 cm (cz, 2024-10-10 06:00 UTC),-,51.2489,16.1447
151160020,Rzymówka,Kaczawa (138),,129 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-5 cm,240 cm,300 cm,Kaczawa,dolnośląskie,złotoryjski,-111 cm,-171 cm,36 cm,-,128 cm (wt, 2024-10-08 06:00 UTC)126 cm (śr, 2024-10-09 06:00 UTC)126 cm (cz, 2024-10-10 06:00 UTC),-,51.1394,16.0256
152170120,Samarzewo,Wrześnica (1838),,111 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,2 cm,-,-,Warta od Widawki do Prosny,wielkopolskie,słupecki,-,-,84 cm,-,-,-,52.2233,17.7431
153190140,Samborowo,Drwęca (28),,717 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Drwęca,warmińsko-mazurskie,ostródzki,-,-,65 cm,-,-,-,53.6694,19.8058
150210170,Sandomierz,Wisła (2),,129 cm,pn, 2024-10-07 20:20 UTC,,-,-3 cm,-5 cm,0 cm,12 cm,420 cm,610 cm,Wisła od Wisłoki do Sanu,świętokrzyskie,sandomierski,-291 cm,-481 cm,87 cm,-,116 cm (wt, 2024-10-08 06:00 UTC)135 cm (śr, 2024-10-09 06:00 UTC)121 cm (cz, 2024-10-10 06:00 UTC),-,50.6725,21.7461
152150090,Santok,Noteć (188),,73 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-10 cm,1 cm,-2 cm,250 cm,330 cm,Noteć od Drawy do ujścia,lubuskie,gorzowski,-177 cm,-257 cm,74 cm,-,74 cm (wt, 2024-10-08 06:00 UTC)74 cm (śr, 2024-10-09 06:00 UTC)73 cm (cz, 2024-10-10 06:00 UTC),-,52.7392,15.4178
152150080,Santok,Warta (18),,256 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,1 cm,-1 cm,420 cm,490 cm,Warta od Noteci do ujścia,lubuskie,gorzowski,-164 cm,-234 cm,110 cm,-,257 cm (wt, 2024-10-08 06:00 UTC)256 cm (śr, 2024-10-09 06:00 UTC)255 cm (cz, 2024-10-10 06:00 UTC),-,52.7336,15.3967
154180010,Sarnowy,Wierzyca (298),,116 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Wierzyca,pomorskie,kościerski,-,-,32 cm,-,-,-,54.0728,18.0161
149210160,Sieniawa,Wisłok (226),,128 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,0 cm,-1 cm,220 cm,280 cm,Wisłok,podkarpackie,krośnieński,-92 cm,-152 cm,8 cm,-,113 cm (wt, 2024-10-08 06:00 UTC)113 cm (śr, 2024-10-09 06:00 UTC)113 cm (cz, 2024-10-10 06:00 UTC),-,49.5678,21.93
149190220,Skawica Dolna,Skawica (21344),,74 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,190 cm,240 cm,Skawa,małopolskie,suski,-116 cm,-166 cm,15 cm,-,-,-,49.6861,19.6636
152150110,Skwierzyna,Warta (18),,203 cm,pn, 2024-10-07 20:10 UTC,,-1 cm,-1 cm,-1 cm,-1 cm,-1 cm,380 cm,460 cm,Warta od Wełny do Noteci,lubuskie,międzyrzecki,-177 cm,-257 cm,90 cm,202 cm (wt, 2024-10-08 06:00 UTC)202 cm (śr, 2024-10-09 06:00 UTC)201 cm (cz, 2024-10-10 06:00 UTC),203 cm (wt, 2024-10-08 06:00 UTC)202 cm (śr, 2024-10-09 06:00 UTC)202 cm (cz, 2024-10-10 06:00 UTC),-,52.6019,15.5003
152180050,Sławsk,Warta (18),,314 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,0 cm,0 cm,450 cm,480 cm,Warta od Widawki do Prosny,wielkopolskie,koniński,-136 cm,-166 cm,83 cm,313 cm (wt, 2024-10-08 06:00 UTC)313 cm (śr, 2024-10-09 06:00 UTC)313 cm (cz, 2024-10-10 06:00 UTC),315 cm (wt, 2024-10-08 06:00 UTC)314 cm (śr, 2024-10-09 06:00 UTC)313 cm (cz, 2024-10-10 06:00 UTC),-,52.1983,18.1333
150200090,Słowik,Bobrza (216482),,208 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,1 cm,-2 cm,260 cm,300 cm,Czarna Nida,świętokrzyskie,Kielce,-52 cm,-92 cm,58 cm,-,-,-,50.8328,20.5361
154200030,Smolajny,Łyna (584),,120 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-3 cm,-2 cm,280 cm,300 cm,Łyna,warmińsko-mazurskie,olsztyński,-160 cm,-180 cm,122 cm,-,-,-,54.0258,20.3969
150190260,Smolice,Wisła (2),,139 cm,pn, 2024-10-07 20:10 UTC,,-1 cm,0 cm,3 cm,-3 cm,-2 cm,450 cm,630 cm,Wisła od Przemszy do Dunajca,małopolskie,oświęcimski,-311 cm,-491 cm,61 cm,-,153 cm (wt, 2024-10-08 06:00 UTC)155 cm (śr, 2024-10-09 06:00 UTC)135 cm (cz, 2024-10-10 06:00 UTC),-,50.0311,19.4603
152150170,Smolno Wielkie,Obrzyca (156),,138 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,3 cm,-1 cm,-,-,Obrzyca,lubuskie,zielonogórski,-,-,105 cm,-,-,-,52.0736,15.7744
154170060,Smołdzino,Łupawa (474),,33 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,170 cm,200 cm,Łupawa,pomorskie,słupski,-137 cm,-167 cm,28 cm,-,-,-,54.6617,17.2147
153170140,Smukała,Brda (292),,157 cm,pn, 2024-10-07 20:20 UTC,,-,3 cm,3 cm,2 cm,-3 cm,230 cm,260 cm,Brda,kujawsko-pomorskie,Bydgoszcz,-73 cm,-103 cm,99 cm,-,-,-,53.1881,17.9631
151220100,Sobianowice,Bystrzyca (246),,125 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,2 cm,4 cm,9 cm,240 cm,270 cm,Bystrzyca,lubelskie,lubelski,-115 cm,-145 cm,100 cm,-,-,-,51.3017,22.6881
153230080,Sochonie,Czarna (26166),,71 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,0 cm,0 cm,7 cm,100 cm,120 cm,Supraśl,podlaskie,białostocki,-29 cm,-49 cm,61 cm,-,-,-,53.2169,23.1806
151200020,Spała,Pilica (254),,53 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,21 cm,-1 cm,220 cm,280 cm,Pilica,łódzkie,tomaszowski,-167 cm,-227 cm,36 cm,-,53 cm (wt, 2024-10-08 06:00 UTC)53 cm (śr, 2024-10-09 06:00 UTC)53 cm (cz, 2024-10-10 06:00 UTC),-,51.5372,20.1339
149200140,Sromowce Wyżne,Dunajec (214),,210 cm,pn, 2024-10-07 20:10 UTC,,0 cm,-1 cm,0 cm,-1 cm,1 cm,280 cm,360 cm,Dunajec do Popradu,małopolskie,nowotarski,-70 cm,-150 cm,53 cm,-,-,-,49.4006,20.3539
153150010,Stargard,Ina (198),,86 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,3 cm,1 cm,-2 cm,250 cm,280 cm,Ina,zachodniopomorskie,stargardzki,-164 cm,-194 cm,76 cm,-,-,-,53.3503,15.0408
154160070,Stary Kraków,Wieprza (46),,190 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-2 cm,460 cm,500 cm,Wieprza,zachodniopomorskie,sławieński,-270 cm,-310 cm,45 cm,-,188 cm (wt, 2024-10-08 06:00 UTC)187 cm (śr, 2024-10-09 06:00 UTC)187 cm (cz, 2024-10-10 06:00 UTC),-,54.4422,16.6064
149200220,Stary Sącz,Poprad (2142),,128 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-2 cm,-5 cm,300 cm,400 cm,Poprad,małopolskie,nowosądecki,-172 cm,-272 cm,20 cm,-,-,-,49.5686,20.6597
150210060,Staszów,Czarna (2178),,171 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,220 cm,260 cm,Czarna,świętokrzyskie,staszowski,-49 cm,-89 cm,101 cm,-,166 cm (wt, 2024-10-08 06:00 UTC)166 cm (śr, 2024-10-09 06:00 UTC)166 cm (cz, 2024-10-10 06:00 UTC),-,50.5564,21.1731
153160080,Storkowo,Parsęta (44),,52 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Parsęta,zachodniopomorskie,szczecinecki,-,-,34 cm,-,-,-,53.7792,16.495
149200130,Stradomka,Stradomka (21388),,59 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,-3 cm,-10 cm,280 cm,350 cm,Raba,małopolskie,bocheński,-221 cm,-291 cm,37 cm,-,-,-,49.9206,20.3083
149220180,Stuposiany,Wołosaty (22114),,173 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-4 cm,210 cm,250 cm,San do Osławy,podkarpackie,bieszczadzki,-37 cm,-77 cm,57 cm,-,-,-,49.1856,22.6836
154180180,Suchy Dąb,Bielawa (4864),,528 cm,pn, 2024-10-07 20:20 UTC,,-,-,-6 cm,1 cm,-6 cm,600 cm,620 cm,Martwa Wisła,pomorskie,gdański,-72 cm,-92 cm,62 cm,-,-,-,54.2314,18.7319
153230110,Supraśl,Supraśl (2616),,123 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,1 cm,5 cm,220 cm,260 cm,Supraśl,podlaskie,białostocki,-97 cm,-137 cm,47 cm,-,-,-,53.2125,23.3383
150230060,Surhów,Wojsławka (2434),,96 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-2 cm,-10 cm,-,-,Wieprz,lubelskie,krasnostawski,-,-,63 cm,-,-,-,50.9369,23.2681
153170070,Swornegacie,Zbrzyca (292372),,152 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Brda,pomorskie,chojnicki,-,-,40 cm,-,-,-,53.8825,17.5094
149200020,Szaflary,Biały Dunajec (21412),,101 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,3 cm,3 cm,3 cm,310 cm,380 cm,Dunajec do Popradu,małopolskie,nowotarski,-209 cm,-279 cm,25 cm,-,101 cm (wt, 2024-10-08 06:00 UTC)100 cm (śr, 2024-10-09 06:00 UTC)99 cm (cz, 2024-10-10 06:00 UTC),-,49.4242,20.0247
150160110,Szalejów Dolny,Bystrzyca Dusznicka (1218),,125 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-4 cm,-10 cm,160 cm,180 cm,Nysa Kłodzka,dolnośląskie,kłodzki,-35 cm,-55 cm,30 cm,-,-,-,50.4197,16.6047
153220290,Szczebra,Blizna (26224),,56 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Netta,podlaskie,augustowski,-,-,34 cm,-,-,-,53.9061,22.9753
153140050,Szczecin Most Długi,Odra (1),,516 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,5 cm,2 cm,-13 cm,570 cm,600 cm,Odra od Odry Zachodniej do Iny,zachodniopomorskie,Szczecin,-54 cm,-84 cm,91 cm,517 cm (pn, 2024-10-07 06:00 UTC)515 cm (wt, 2024-10-08 06:00 UTC)522 cm (śr, 2024-10-09 06:00 UTC),-,-,53.4225,14.5597
153140190,Szczecin-Podjuchy,Regalica (1974),,528 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,3 cm,0 cm,-14 cm,580 cm,610 cm,Odra od Odry Zachodniej do Iny,zachodniopomorskie,Szczecin,-52 cm,-82 cm,103 cm,-,-,-,53.3689,14.5925
151190020,Szczerców,Widawka (182),,140 cm,pn, 2024-10-07 20:10 UTC,,0 cm,2 cm,1 cm,0 cm,1 cm,190 cm,230 cm,Widawka,łódzkie,bełchatowski,-50 cm,-90 cm,53 cm,-,-,-,51.3283,19.1136
150210020,Szczucin,Wisła (2),,138 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,6 cm,8 cm,0 cm,460 cm,660 cm,Wisła od Nidy do Wisłoki,małopolskie,dąbrowski,-322 cm,-522 cm,66 cm,-,145 cm (wt, 2024-10-08 06:00 UTC)135 cm (śr, 2024-10-09 06:00 UTC)139 cm (cz, 2024-10-10 06:00 UTC),-,50.3269,21.0772
151150130,Szprotawa,Szprotawa (164),,186 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,230 cm,270 cm,Bóbr,lubuskie,żagański,-44 cm,-84 cm,91 cm,-,-,-,51.5653,15.5553
151150120,Szprotawa,Bóbr (16),,145 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-,6 cm,200 cm,250 cm,Bóbr,lubuskie,żagański,-55 cm,-105 cm,118 cm,-,147 cm (wt, 2024-10-08 06:00 UTC)148 cm (śr, 2024-10-09 06:00 UTC)148 cm (cz, 2024-10-10 06:00 UTC),-,51.5614,15.5267
153200020,Szreńsk,Mławka (2684),,91 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,4 cm,4 cm,-1 cm,130 cm,180 cm,Wkra,mazowieckie,mławski,-39 cm,-89 cm,62 cm,-,-,-,53.0097,20.1283
151160230,Ślęza,Ślęza (1336),,248 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,4 cm,270 cm,300 cm,Ślęza,dolnośląskie,wrocławski,-22 cm,-52 cm,124 cm,-,248 cm (wt, 2024-10-08 06:00 UTC)247 cm (śr, 2024-10-09 06:00 UTC)247 cm (cz, 2024-10-10 06:00 UTC),-,51.0375,16.985
152170010,Śrem,Warta (18),,241 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,1 cm,400 cm,460 cm,Warta od Prosny do Wełny,wielkopolskie,śremski,-159 cm,-219 cm,131 cm,241 cm (wt, 2024-10-08 06:00 UTC)241 cm (śr, 2024-10-09 06:00 UTC)240 cm (cz, 2024-10-10 06:00 UTC),240 cm (wt, 2024-10-08 06:00 UTC)239 cm (śr, 2024-10-09 06:00 UTC)237 cm (cz, 2024-10-10 06:00 UTC),-,52.0931,17.0161
150160020,Świebodzice,Pełcznica (13486),,114 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-,-2 cm,-5 cm,140 cm,160 cm,Bystrzyca,dolnośląskie,świdnicki,-26 cm,-46 cm,33 cm,-,-,-,50.8603,16.3136
153190010,Świecie,Lutryna (2966),,97 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-4 cm,-1 cm,-2 cm,-,-,Osa,kujawsko-pomorskie,grudziądzki,-,-,56 cm,-,-,-,53.4433,19.0981
152150010,Świerkocin,Warta (18),,258 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-3 cm,450 cm,500 cm,Warta od Noteci do ujścia,lubuskie,gorzowski,-192 cm,-242 cm,123 cm,-,259 cm (wt, 2024-10-08 06:00 UTC)260 cm (śr, 2024-10-09 06:00 UTC)258 cm (cz, 2024-10-10 06:00 UTC),-,52.6506,14.9994
151150170,Świerzawa,Kaczawa (138),,136 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-5 cm,150 cm,220 cm,Kaczawa,dolnośląskie,złotoryjski,-14 cm,-84 cm,59 cm,-,-,-,51.0178,15.8878
153140010,Świnoujście,Morze Bałtyckie (0),,503 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-4 cm,3 cm,-4 cm,560 cm,580 cm,Cieśnina Świna,zachodniopomorskie,Świnoujście,-57 cm,-77 cm,137 cm,498 cm (pn, 2024-10-07 06:00 UTC)503 cm (wt, 2024-10-08 06:00 UTC)505 cm (śr, 2024-10-09 06:00 UTC),-,-,53.9083,14.2644
153180040,Tleń,Prusina (2946),,23 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Wda,kujawsko-pomorskie,świecki,-,-,15 cm,-,-,-,53.62,18.2578
150160080,Tłumaczów,Ścinawka (122),,117 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-3 cm,180 cm,220 cm,Nysa Kłodzka,dolnośląskie,kłodzki,-63 cm,-103 cm,19 cm,-,-,-,50.5519,16.4361
154190090,Tolkmicko,Zalew Wiślany (5119),,506 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,3 cm,1 cm,-5 cm,590 cm,630 cm,Zalew Wiślany od Elbląga do Pasłęki,warmińsko-mazurskie,elbląski,-84 cm,-124 cm,95 cm,-,-,-,54.3233,19.5231
153200040,Tomaryny,Pasłęka (56),,173 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,280 cm,300 cm,Pasłęka,warmińsko-mazurskie,olsztyński,-107 cm,-127 cm,28 cm,-,-,-,53.7361,20.2067
151230010,Trawniki,Wieprz (24),,361 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,4 cm,9 cm,14 cm,450 cm,500 cm,Wieprz,lubelskie,świdnicki,-89 cm,-139 cm,69 cm,-,364 cm (wt, 2024-10-08 06:00 UTC)368 cm (śr, 2024-10-09 06:00 UTC)369 cm (cz, 2024-10-10 06:00 UTC),-,51.1386,23.0011
152170150,Trąbczyn,Czarna Struga (18356),,139 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-3 cm,-4 cm,180 cm,230 cm,Warta od Widawki do Prosny,wielkopolskie,słupecki,-41 cm,-91 cm,136 cm,-,-,-,52.1381,17.9761
151170030,Trestno,Odra (1),,326 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-2 cm,-2 cm,1 cm,380 cm,450 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,wrocławski,-54 cm,-124 cm,240 cm,-,326 cm (wt, 2024-10-08 06:00 UTC)324 cm (śr, 2024-10-09 06:00 UTC)324 cm (cz, 2024-10-10 06:00 UTC),-,51.0822,17.1469
149200110,Trybsz 2,Białka (214154),,219 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-2 cm,280 cm,320 cm,Dunajec do Popradu,małopolskie,nowotarski,-61 cm,-101 cm,69 cm,-,219 cm (wt, 2024-10-08 06:00 UTC)218 cm (śr, 2024-10-09 06:00 UTC)217 cm (cz, 2024-10-10 06:00 UTC),-,49.4178,20.1175
152200020,Trzciniec,Wkra (268),,169 cm,pn, 2024-10-07 20:20 UTC,,-,3 cm,4 cm,4 cm,-6 cm,280 cm,330 cm,Wkra,mazowieckie,mławski,-111 cm,-161 cm,58 cm,-,-,-,52.9306,20.1719
153140040,Trzebież,Zalew Szczeciński (319),,508 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,1 cm,3 cm,-13 cm,540 cm,560 cm,Zalew Szczeciński,zachodniopomorskie,policki,-32 cm,-52 cm,90 cm,505 cm (pn, 2024-10-07 06:00 UTC)507 cm (wt, 2024-10-08 06:00 UTC)513 cm (śr, 2024-10-09 06:00 UTC),-,-,53.6592,14.5189
152230060,Trześcianka,Rudnia (26136),,304 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,-1 cm,9 cm,-,-,Narew do Biebrzy,podlaskie,hajnowski,-,-,58 cm,-,-,-,52.9389,23.4256
153170120,Tuchola,Brda (292),,106 cm,pn, 2024-10-07 20:00 UTC,,0 cm,0 cm,0 cm,0 cm,0 cm,140 cm,190 cm,Brda,kujawsko-pomorskie,tucholski,-34 cm,-84 cm,53 cm,-,-,-,53.5731,17.9036
154190020,Tujsk,Szkarpawa (514),,521 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,8 cm,3 cm,-9 cm,570 cm,590 cm,Zalew Wiślany do Nogatu,pomorskie,nowodworski,-49 cm,-69 cm,161 cm,-,-,-,54.2842,19.1383
150180020,Turawa,Mała Panew (118),,144 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,210 cm,250 cm,Mała Panew,opolskie,opolski,-66 cm,-106 cm,46 cm,-,-,-,50.7397,18.0767
150140030,Turoszów,Miedzianka (17416),,241 cm,pn, 2024-10-07 20:20 UTC,,-,-9 cm,-3 cm,2 cm,-2 cm,360 cm,420 cm,Nysa Łużycka,dolnośląskie,zgorzelecki,-119 cm,-179 cm,111 cm,-,252 cm (wt, 2024-10-08 06:00 UTC)252 cm (śr, 2024-10-09 06:00 UTC)252 cm (cz, 2024-10-10 06:00 UTC),-,50.9389,14.9178
150180120,Tworóg Mały,Bierawka (1158),,199 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Odra od Olzy do Kłodnicy,śląskie,gliwicki,-,-,19 cm,-,-,-,50.2567,18.4667
153160020,Tychówko,Parsęta (44),,150 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,0 cm,320 cm,380 cm,Parsęta,zachodniopomorskie,białogardzki,-170 cm,-230 cm,24 cm,-,-,-,53.9006,16.0653
153160170,Ujście,Noteć (188),,198 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,4 cm,3 cm,0 cm,310 cm,330 cm,Noteć od Łobżonki do Gwdy,wielkopolskie,pilski,-112 cm,-132 cm,103 cm,-,198 cm (wt, 2024-10-08 06:00 UTC)195 cm (śr, 2024-10-09 06:00 UTC)195 cm (cz, 2024-10-10 06:00 UTC),-,53.0547,16.7303
150170130,Ujście Nysy Kłodzkiej,Odra (1),,318 cm,pn, 2024-10-07 20:20 UTC,,-,-8 cm,-1 cm,1 cm,5 cm,400 cm,530 cm,Odra od Nysy Kłodzkiej do Baryczy,opolskie,opolski,-82 cm,-212 cm,198 cm,-,322 cm (wt, 2024-10-08 06:00 UTC)316 cm (śr, 2024-10-09 06:00 UTC)321 cm (cz, 2024-10-10 06:00 UTC),-,50.8183,17.6611
151180110,Uniejów,Warta (18),,78 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-3 cm,-2 cm,1 cm,220 cm,270 cm,Warta od Widawki do Prosny,łódzkie,poddębicki,-142 cm,-192 cm,78 cm,-,79 cm (wt, 2024-10-08 06:00 UTC)79 cm (śr, 2024-10-09 06:00 UTC)79 cm (cz, 2024-10-10 06:00 UTC),-,51.9725,18.7911
154160110,Ustka,Morze Bałtyckie (0),,497 cm,pn, 2024-10-07 20:10 UTC,,-4 cm,1 cm,-3 cm,-1 cm,1 cm,570 cm,600 cm,Słupia,pomorskie,słupski,-73 cm,-103 cm,101 cm,497 cm (pn, 2024-10-07 06:00 UTC)496 cm (wt, 2024-10-08 06:00 UTC)500 cm (śr, 2024-10-09 06:00 UTC),-,-,54.5881,16.8539
149190180,Wadowice,Skawa (2134),,108 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,370 cm,490 cm,Skawa,małopolskie,wadowicki,-262 cm,-382 cm,37 cm,-,108 cm (wt, 2024-10-08 06:00 UTC)108 cm (śr, 2024-10-09 06:00 UTC)108 cm (cz, 2024-10-10 06:00 UTC),-,49.8772,19.5111
