151170040,Łąki,Barycz (14),,233 cm,pn, 2024-09-30 17:50 UTC,,-,-2 cm,0 cm,0 cm,-4 cm,280 cm,310 cm,Barycz,dolnośląskie,milicki,-47 cm,-77 cm,189 cm,-,233 cm (wt, 2024-10-01 06:00 UTC)231 cm (śr, 2024-10-02 06:00 UTC)233 cm (cz, 2024-10-03 06:00 UTC),-,51.4931,17.1464
151160150,Malczyce,Odra (1),,383 cm,pn, 2024-09-30 17:50 UTC,,-,-3 cm,-10 cm,-31 cm,-27 cm,500 cm,600 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,średzki,-117 cm,-217 cm,393 cm,-,364 cm (wt, 2024-10-01 06:00 UTC)332 cm (śr, 2024-10-02 06:00 UTC)299 cm (cz, 2024-10-03 06:00 UTC),-,51.2261,16.4928
150160160,Mietków,Bystrzyca (134),,206 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,6 cm,-51 cm,-20 cm,280 cm,300 cm,Bystrzyca,dolnośląskie,wrocławski,-74 cm,-94 cm,90 cm,-,-,-,50.9683,16.6506
151220050,Młyniska,Minina (2492),,159 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,2 cm,0 cm,18 cm,-,-,Wieprz,lubelskie,lubartowski,-,-,71 cm,-,-,-,51.5428,22.3867
153170100,Nakło-Zachód,Noteć (188),,282 cm,pn, 2024-09-30 17:50 UTC,,-,7 cm,-5 cm,-7 cm,-6 cm,320 cm,360 cm,Noteć od Noteci Zachodniej do Łobżonki,kujawsko-pomorskie,nakielski,-38 cm,-78 cm,110 cm,-,-,-,53.1236,17.5622
150170120,Niemodlin,Ścinawa Niemodlińska (128),,267 cm,pn, 2024-09-30 17:50 UTC,,-,-2 cm,-2 cm,-6 cm,6 cm,320 cm,350 cm,Nysa Kłodzka,opolskie,opolski,-53 cm,-83 cm,63 cm,-,-,-,50.6456,17.6244
154170230,Obrowo,Łupawa (474),,78 cm,pn, 2024-09-30 17:50 UTC,,-,-1 cm,-3 cm,-10 cm,0 cm,-,-,Łupawa,pomorskie,bytowski,-,-,43 cm,-,-,-,54.2628,17.5992
150170040,Oława,Odra (1),,365 cm,pn, 2024-09-30 17:50 UTC,,-,-8 cm,-15 cm,-38 cm,-38 cm,500 cm,560 cm,Odra od Nysy Kłodzkiej do Baryczy,dolnośląskie,oławski,-135 cm,-195 cm,295 cm,-,368 cm (wt, 2024-10-01 06:00 UTC)305 cm (śr, 2024-10-02 06:00 UTC)303 cm (cz, 2024-10-03 06:00 UTC),-,50.9464,17.3064
151220120,Parczew,Piwonia (2482),,203 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,2 cm,3 cm,6 cm,-,-,Tyśmienica,lubelskie,parczewski,-,-,123 cm,-,-,-,51.6475,22.9081
152230020,Porosiuki,Krzna (267144),,172 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,-,-,Krzna,lubelskie,bialski,-,-,102 cm,-,-,-,52.02,23.0586
150170110,Prudnik,Prudnik (11764),,126 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,-2 cm,-1 cm,-1 cm,180 cm,230 cm,Odra od Kłodnicy do Małej Panwi,opolskie,prudnicki,-54 cm,-104 cm,56 cm,-,-,-,50.3194,17.5886
151160160,Rydzyna,Polski Rów (148),,158 cm,pn, 2024-09-30 17:50 UTC,,-,-1 cm,-1 cm,-2 cm,-4 cm,200 cm,240 cm,Barycz,wielkopolskie,leszczyński,-42 cm,-82 cm,91 cm,-,-,-,51.7828,16.6689
153200050,Sarnowo,Szkotówka (2682),,109 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,1 cm,0 cm,0 cm,-,-,Wkra,warmińsko-mazurskie,nidzicki,-,-,74 cm,-,-,-,53.2689,20.2464
150170140,Skorogoszcz,Nysa Kłodzka (12),,197 cm,pn, 2024-09-30 17:50 UTC,,-,-1 cm,-2 cm,-5 cm,-65 cm,250 cm,280 cm,Nysa Kłodzka,opolskie,opolski,-53 cm,-83 cm,196 cm,-,177 cm (wt, 2024-10-01 06:00 UTC)176 cm (śr, 2024-10-02 06:00 UTC)176 cm (cz, 2024-10-03 06:00 UTC),-,50.7619,17.675
150150200,Sosnówka,Sośniak (16288832),,22 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,0 cm,0 cm,-1 cm,60 cm,80 cm,Bóbr,dolnośląskie,karkonoski,-38 cm,-58 cm,20 cm,-,-,-,50.8222,15.7192
151150120,Szprotawa,Bóbr (16),,164 cm,pn, 2024-09-30 17:50 UTC,,-,-2 cm,-1 cm,-3 cm,-,200 cm,250 cm,Bóbr,lubuskie,żagański,-36 cm,-86 cm,137 cm,-,165 cm (wt, 2024-10-01 06:00 UTC)164 cm (śr, 2024-10-02 06:00 UTC)164 cm (cz, 2024-10-03 06:00 UTC),-,51.5614,15.5267
151180150,Widawa,Nieciecz (18292),,147 cm,pn, 2024-09-30 17:40 UTC,,-,-1 cm,-2 cm,-5 cm,8 cm,-,-,Widawka,łódzkie,łaski,-,-,67 cm,-,-,-,51.4383,18.9467
151160070,Winnica,Nysa Szalona (1384),,77 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,0 cm,80 cm,100 cm,Kaczawa,dolnośląskie,legnicki,-3 cm,-23 cm,71 cm,-,-,-,51.1117,16.0936
154220070,Wólka,Jez. Rospuda Filipowska (Netta) (2622),,396 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,-,-,Netta,podlaskie,suwalski,-,-,31 cm,-,-,-,54.2039,22.6167
150220120,Zakłodzie,Pór (24174),,139 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,-1 cm,190 cm,230 cm,Wieprz,lubelskie,zamojski,-51 cm,-91 cm,93 cm,-,-,-,50.7575,22.86
151150080,Żagań,Bóbr (16),,324 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,1 cm,-3 cm,-6 cm,340 cm,400 cm,Bóbr,lubuskie,żagański,-16 cm,-76 cm,190 cm,-,316 cm (wt, 2024-10-01 06:00 UTC)313 cm (śr, 2024-10-02 06:00 UTC)313 cm (cz, 2024-10-03 06:00 UTC),-,51.6181,15.3158
150190310,Balice,Rudawa (2136),,242 cm,pn, 2024-09-30 17:50 UTC,,-,-1 cm,-1 cm,0 cm,-1 cm,340 cm,380 cm,Wisła od Przemszy do Dunajca,małopolskie,krakowski,-98 cm,-138 cm,26 cm,-,-,-,50.0931,19.8067
150150040,Barcinek,Kamienica (163332),,40 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,-2 cm,80 cm,110 cm,Bóbr,dolnośląskie,karkonoski,-40 cm,-70 cm,32 cm,-,-,-,50.9439,15.6039
150160220,Bardo,Nysa Kłodzka (12),,112 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,-3 cm,180 cm,250 cm,Nysa Kłodzka,dolnośląskie,ząbkowicki,-68 cm,-138 cm,74 cm,-,110 cm (wt, 2024-10-01 06:00 UTC)111 cm (śr, 2024-10-02 06:00 UTC)117 cm (cz, 2024-10-03 06:00 UTC),-,50.5044,16.7397
153190040,Bągart,Elbląg (54),,690 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,1 cm,0 cm,790 cm,800 cm,Elbląg,pomorskie,malborski,-100 cm,-110 cm,118 cm,-,-,-,53.9661,19.3692
153220280,Białobrzegi,Netta (2622),,134 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,1 cm,1 cm,2 cm,200 cm,240 cm,Netta,podlaskie,augustowski,-66 cm,-106 cm,76 cm,-,-,-,53.8042,22.9664
150160250,Białobrzezie,Ślęza (1336),,70 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,-4 cm,-4 cm,0 cm,90 cm,120 cm,Ślęza,dolnośląskie,strzeliński,-20 cm,-50 cm,50 cm,-,-,-,50.8022,16.8922
154150050,Białogard,Parsęta (44),,90 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,0 cm,270 cm,290 cm,Parsęta,zachodniopomorskie,białogardzki,-180 cm,-200 cm,64 cm,-,-,-,54.0031,15.9764
154160020,Białogórzyno,Radew (448),,85 cm,pn, 2024-09-30 17:50 UTC,,-,-2 cm,-6 cm,-7 cm,-1 cm,190 cm,210 cm,Parsęta,zachodniopomorskie,białogardzki,-105 cm,-125 cm,53 cm,-,-,-,54.0625,16.1167
152190100,Bielawy,Mroga (27234),,266 cm,pn, 2024-09-30 17:50 UTC,,-,4 cm,2 cm,-1 cm,0 cm,310 cm,360 cm,Bzura,łódzkie,łowicki,-44 cm,-94 cm,78 cm,-,-,-,52.0736,19.65
150190140,Bieruń Nowy,Wisła (2),,110 cm,pn, 2024-09-30 17:50 UTC,,-,-10 cm,-19 cm,-23 cm,-2 cm,220 cm,330 cm,Wisła do Przemszy (Mała Wisła),śląskie,bieruńsko-lędziński,-110 cm,-220 cm,68 cm,-,102 cm (wt, 2024-10-01 06:00 UTC)101 cm (śr, 2024-10-02 06:00 UTC)109 cm (cz, 2024-10-03 06:00 UTC),-,50.0647,19.1936
150220110,Biłgoraj,Łada (2286),,77 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,-1 cm,180 cm,220 cm,Tanew,lubelskie,biłgorajski,-103 cm,-143 cm,21 cm,-,-,-,50.5422,22.7153
151220130,Biskupice,Giełczewka (244),,-,-,-,-,-,-,-,1 cm,-,-,Wieprz,lubelskie,świdnicki,-,-,-,-,-,-,51.155,22.9453
150200070,Biskupice,Szreniawa (21392),,306 cm,pn, 2024-09-30 17:50 UTC,,-,-1 cm,-5 cm,-4 cm,-12 cm,410 cm,450 cm,Wisła od Przemszy do Dunajca,małopolskie,proszowicki,-104 cm,-144 cm,86 cm,-,-,-,50.1775,20.4992
152150100,Bledzew,Obra (1878),,122 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,-3 cm,5 cm,-1 cm,200 cm,220 cm,Obra,lubuskie,międzyrzecki,-78 cm,-98 cm,77 cm,-,-,-,52.5175,15.4211
150150130,Błażkowa,Bóbr (16),,95 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,1 cm,-,-,150 cm,180 cm,Bóbr,dolnośląskie,kamiennogórski,-55 cm,-85 cm,50 cm,-,94 cm (wt, 2024-10-01 06:00 UTC)94 cm (śr, 2024-10-02 06:00 UTC)95 cm (cz, 2024-10-03 06:00 UTC),-,50.7394,15.9864
153180050,Błędno,Wda (294),,104 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,-,-,Wda,pomorskie,starogardzki,-,-,62 cm,-,-,-,53.7017,18.3472
151190060,Bobry,Warta (18),,101 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,1 cm,0 cm,-3 cm,130 cm,150 cm,Warta do Widawki,łódzkie,radomszczański,-29 cm,-49 cm,34 cm,-,98 cm (wt, 2024-10-01 06:00 UTC)96 cm (śr, 2024-10-02 06:00 UTC)97 cm (cz, 2024-10-03 06:00 UTC),-,51.0253,19.4053
150200020,Bocheniec,Wierna Rzeka (2162),,234 cm,pn, 2024-09-30 17:50 UTC,,-,3 cm,4 cm,4 cm,1 cm,320 cm,370 cm,Nida,świętokrzyskie,jędrzejowski,-86 cm,-136 cm,54 cm,-,-,-,50.8025,20.3117
150140100,Bogatynia,Miedzianka (17416),,56 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,-2 cm,-1 cm,-,-,Nysa Łużycka,dolnośląskie,zgorzelecki,-,-,10 cm,-,-,-,50.8922,14.995
151170060,Bogdaj,Polska Woda (142),,213 cm,pn, 2024-09-30 17:50 UTC,,-,1 cm,0 cm,-1 cm,-3 cm,250 cm,300 cm,Barycz,wielkopolskie,ostrowski,-37 cm,-87 cm,69 cm,-,-,-,51.5161,17.5642
151170110,Bogusław,Prosna (184),,73 cm,pn, 2024-09-30 17:40 UTC,,-,12 cm,-3 cm,-7 cm,-2 cm,250 cm,300 cm,Prosna,wielkopolskie,pleszewski,-177 cm,-227 cm,76 cm,-,60 cm (wt, 2024-10-01 06:00 UTC)51 cm (śr, 2024-10-02 06:00 UTC)50 cm (cz, 2024-10-03 06:00 UTC),-,51.8983,17.9536
152230110,Bondary,Narew (26),,212 cm,pn, 2024-09-30 17:50 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Narew do Biebrzy,podlaskie,białostocki,-,-,71 cm,-,-,-,52.9403,23.7489
